Cal_date,Julian_day,cal_mon,BON_in_mon_sp_prop,TDA_in_mon_sp_prop,JDA_in_mon_sp_prop,MCN_in_mon_sp_prop,PRD_in_mon_sp_prop,IHR_in_mon_sp_prop,LMN_in_mon_sp_prop,LGS_in_mon_sp_prop,LWG_in_mon_sp_prop,HELL_in_mon_sp_prop,DWR_in_mon_sp_prop
39437.000000,355.000000,"""14 - DEC",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
39438.000000,356.000000,"""14 - DEC",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
39439.000000,357.000000,"""14 - DEC",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
39440.000000,358.000000,"""14 - DEC",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
39441.000000,359.000000,"""14 - DEC",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
39442.000000,360.000000,"""14 - DEC",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
39443.000000,361.000000,"""14 - DEC",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
39444.000000,362.000000,"""14 - DEC",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
39445.000000,363.000000,"""14 - DEC",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
39446.000000,364.000000,"""14 - DEC",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
39447.000000,365.000000,"""14 - DEC",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
